taxon,level,source,description,desc_len
Pyralidae,family,wikipedia.org,"The Pyralidae, commonly called pyralid moths, snout moths or grass moths, are a family of Lepidoptera in the ditrysian superfamily Pyraloidea. In many (particularly older) classifications, the grass moths (Crambidae) are included in the Pyralidae as a subfamily, making the combined group one of the largest families in the Lepidoptera. The latest review by Eugene G. Munroe and Maria Alma Solis retain the Crambidae as a full family of Pyraloidea.
The wingspans for small and medium-sized species are usually between 9 and 37 mm (0.35 and 1.46 in) with variable morphological features.
It is a diverse group, with more than 6,000 species described worldwide, and more than 600 species in America north of Mexico, comprising the third largest moth family in North America. At least 42 species have been recorded from North Dakota in the subfamilies of Pyralidae.


== Relationship with humans ==
Most of these small moths are inconspicuous. Many are economically important pests, including waxworms, which are the caterpillar larvae of the greater (Galleria mellonella) and lesser (Achroia grisella) wax moths (subfamily Galleriinae). They are natively pests of beehives, but are bred indoors in enormous numbers as live food for small reptile and bird pets and similar animals. They are also used as fishing bait for trout fishing.
Other notable snout moth pests relevant for their larval hosts include:

Alligatorweed stem borer (Arcola malloi: Phycitinae) – biological control of alligator weed (Alternanthera philoxeroides).
Almond moth (Cadra cautella: Phycitinae) – pest of stored cereals and dry fruit; now introduced almost worldwide.
Cacao moth, tobacco moth, warehouse moth (Ephestia elutella: Phycitinae) – pest of stored dry vegetable products; Europe, introduced to some other regions (e.g. Australia).
Dried fruit moth (Cadra calidella: Phycitinae)
Etiella behrii (Phycitinae) – pest of stored legumes; Southeast Asia and Australia
""Flour moths"" – pests of stored grains, spices, flour, and similar dry vegetable products; now introduced almost worldwide.
Indian mealmoth (Plodia interpunctella: Phycitinae)
Mediterranean flour moth, Indian flour moth (Ephestia kuehniella: Phycitinae)
Grease moth (Aglossa pinguinalis: Pyralinae) – pest of suet and other oily food.
Lesser cornstalk borer (Elasmopalpus lignosellus: Phycitinae) – stalk pest of corn (Zea mays); tropical and subtropical Americas, introduced to the Hawaiian Islands.
Locust bean moth (Ectomyelois ceratoniae: Phycitinae)
Mahogany webworm (Macalla thyrsisalis: Epipaschiinae) – defoliator pest of mahogany trees (Swietenia); Neotropics.
Meal moth (Pyralis farinalis: Pyralinae) – pest of stored grain, flour and other cereals; now introduced almost worldwide.
Pear fruit borer (Pempelia heringii: Phycitinae) – pest of apple and pear fruits; East Asia, introduced to the Hawaiian Islands.
Pine webworm (Pococera robustella: Epipaschiinae) – defoliator pest of pines (Pinus); North America east of Great Lakes region.
Raisin moth (Cadra figulilella: Phycitinae) – pests of stored dry fruit; now introduced almost worldwide.
Rice moth (Corcyra cephalonica: Galleriinae) – pest of stored grain, flour and other cereals.
South American cactus moth (Cactoblastis cactorum: Phycitinae) – biological control of prickly pears (Opuntia).
Southern pine coneworm, ""pitch moth"" (Dioryctria amatella: Phycitinae) – cone and shoot pest of pines (Pinus); southern North America.
Stored nut moth (Paralipsa gularis: Galleriinae) – pest of stored nuts and drupes; Southeast Asia, introduced to Western Europe.
Sunflower moth (Homoeosoma nebulella: Phycitinae) – pest of sunflower seeds; Europe and surrounding regions.
The European corn borer (Ostrinia nubilalis) and southern cornstalk borer (Diatraea crambidoides), formerly considered snout moths, are placed in the Crambidae which, as noted above, are usually regarded as a separate family today.


== Systematics ==

Five subfamilies are generally recognized in the Pyralidae today. The Acentropinae (= Nymphulinae), occasionally still placed here, do indeed seem to belong in the Crambidae.
The snout moth subfamilies are, listed in the presumed phylogenetic sequence from the most primitive to the most advanced:

Chrysauginae (including Bradypodicolinae, Semniidae) – about 400 species occurring predominantly in the Neotropical region. Larvae typically feed on plants, but some have more unusual feeding habits. The latter include for example some myrmecophilous species, as well as a number of sloth moths which are dependent on sloths for their entire life cycle. Most Chrysauginae larvae have a sclerotised ring around seta SD1 of the metathorax.
Galleriinae (including Macrothecinae) – about 300 species worldwide. The males of galleriine moths have a gnathos almost or completely reduced, the pupae have a prominent dorsal median ridge on the thorax and abdomen, and most larvae have a sclerotised ring around seta SD1 of the first abdominal segment.
Pyralinae (including Endotrichinae, Hypotiinae) – rather diverse in the Old World; a lesser number of the roughly 900 species occurs elsewhere. The females of almost all Pyralinae except Cardamyla and Embryoglossa are recognizable by the very short ductus bursae of their genitals.
Epipaschiinae (including Pococerinae) – over 550 described species in the tropical and temperate regions (except Europe). Larvae are leaf rollers, leaf tiers, or leaf miners. Some species are minor pests of a few commercial crops. Epipaschiinae are generally hard to recognize, except in the case of adult males which have a few characteristic traits, such as the upturned and pointed third segment of the labial palps and usually a scaly projection from the antenna base. The larvae lack any stereotyped seta sclerotisations.
Phycitinae (including Anerastiinae, Peoriinae) – probably the most difficult group of Pyraloidea in terms of identification and classification. They comprise more than 600 genera and about 4000 species found all over the world. The characteristic trait of the caterpillars is a sclerotised area encircling the base of seta SD1 on the mesothorax, while the adult females have – like the males of Pyralidae in general do – a frenulum consisting of a single bristle which in turn is composed of multiple acanthae.


=== Problematic genera ===
In addition to those assigned to the tribes above, several genera of (presumed) Pyralidae are not firmly placed in this arrangement, but are incertae sedis. Some may be very basal lineages which stand outside the main snout moth radiations, but given the changing circumscription of the Pyralidae, some are likely to be placed outside this group in its modern meaning, either in the Crambidae or in other lineages of basal Obtectomera. Some may even belong to more ancient moth lineages, such as the Alucitoidea or Pterophoroidea. Finally, some of these (usually little-studied) genera possibly are junior synonyms of genera described earlier. These genera are in the unranked category of the family Pyralidae.
The genera in question are:

These genera have been placed in the Pyralidae when these were still circumscribed sensu lato and are sometimes still treated thus, but actually they seem to belong in the Crambidae (see also Micronix and Tanaobela):

Alphacrambus Bassi, 1995
Peniculimius Schoute, 1994
Steneromene Gaskin, 1986
Thopeutis Hübner, 1818
Yoshiyasua (formerly Melanochroa Yohiyasu, 1985 nec Roeder, 1886: preoccupied)


== References ==


== External links ==

Solis, M. Alma (2007). ""Phylogenetic studies and modern classification of the Pyraloidea (Lepidoptera)"". Revista Colombiana de Entomología. 33 (1): 1–8.
Clarke, J. F. Gates (1986). ""Pyralidae and Microlepidoptera of the Marquesas Archipelago"". Smithsonian Contributions to Zoology. 416 (416): 1–485. doi:10.5479/si.00810282.416.",7834
Pyralidae,family,artfakta.se,,0
Pterophoridae,family,butterfliesandmoths.org,"The Pterophoridae are part of the Superfamily Pterophoroidea. More than 1,000 species have been described worldwide, with probably many undescribed tropical species. In America north of Mexico, more than 150 species have been named, and these are found primarily in the West. Adults are medium to small (wingspan 1.3-4.1 cm), with long and slender bodies, legs, and wings, and a T-shaped appearance when at rest. They typically have deeply cleft wings, with each of the three divisions of the hindwings bearing broad fringes, from which the family common name derives. These moths are usually nocturnal and dull colored, tan, brown, or gray with paler and darker markings. Some species are borers in stems or roots, but most are external feeders on foliage. Pupae are either formed in larval galleries or affixed to host-plant stems or debris, fully exposed, and feed on living angiosperm plants.",896
Pterophoridae,family,wikipedia.org,"The forewings of plume moths usually consist of two curved spars with more or less bedraggled bristles trailing behind. This resembles the closely related Alucitidae (many-plumed moths) at first glance, but the latter have a greater number of symmetrical plumes. The hindwings are similarly constructed, but have three spars. This unorthodox structure does not prevent flight. A few genera have normal lepidopteran wings.
The usual resting posture is with the wings extended laterally and narrowly rolled up. Often they resemble a piece of dried grass, and may pass unnoticed by potential predators even when resting in exposed situations in daylight. Some species have larvae which are stem- or root-borers while others are leaf-browsers.

Economically important pterophorids include the artichoke plume moth (Platyptilia carduidactyla), an artichoke (Cynara cardunculus) pest in California, while the geranium plume moth (Platyptilia pica) and the snapdragon plume moth (Stenoptilodes antirrhina) can cause damage to the ornamental plants garden geranium (Pelargonium x hortorum) and common snapdragon (Antirrhinum majus), respectively. Other plume moths have been used as biological control agents against invasive plant species – Lantanophaga pusillidactyla against West Indian lantana (Lantana camara), Oidaematophorus beneficus against mistflower (Ageratina riparia), Hellinsia balanotes against groundsel bush (Baccharis halimifolia), and Wheeleria spilodactylus against horehound (Marrubium vulgare).",1508
Pterophoridae,family,artfakta.se,,0
Phiditiidae,family,butterfliesandmoths.org,,0
Phiditiidae,family,wikipedia.org,"Phiditiidae is a family of moths. The family used to be placed as a subfamily (Phiditiinae) in the family Bombycidae.


== Diversity ==
The family consists of 4 genera and about 25 species.


== Genera ==
Phiditia Möschler, 1883
Rolepa Walker, 1855
Sorocaba Moore, 1882
Tepilia Walker, 1855


== References ==",309
Phiditiidae,family,artfakta.se,,0
Opostegidae,family,butterfliesandmoths.org,"The Opostegid Moths are tiny moths, with a wingspan of 0.4-0.9 cm. and narrow, lancelike wings. Their antennae are unique; the first segment of each antenna is a large eye-cap that covers the eye and base of the forewing. Larvae of these species mine stems or leaves, but little else is known about the life cycle of these moths. In North America, there are only seven species.",377
Opostegidae,family,wikipedia.org,"""Opostegidae"". Tree of Life Web Project. 1 January 2003. Retrieved 26 October 2010.
Higgott, Jeff. ""Opostegidae"". Jeff Higgott's UK Lepidoptera. Retrieved 26 October 2010.
""Family Opostegidae"". Microleps.org. Retrieved 26 October 2010.
Watson, L., and Dallwitz, M.J. 2003 onwards. British insects: the families of Lepidoptera. Version: 29 December 2011 Detailed description and figures including wing venation.",410
Opostegidae,family,artfakta.se,Ögonlocksmalar förekommer i alla världsdelar utom Antarktis. Familjen omfattar ungefär 90 arter i sex släkten varav tre släkten finns i Europa och två i Norden. I Europa finns endast sex arter av vilka tre förekommer i Norden. Ögonlocksmalar har fått sitt svenska namn av att första antennsegmentet är kraftigt förstorat och utvidgat till ett så kallat ögonlock.,362
Psychidae,family,butterfliesandmoths.org,"The Psychidae are a group of small to medium-sized moths that are members of the Superfamily Tineiodea. Female adults of most species lack wings or have very small and non-functional wings. Males are typically black and their wingspan is 1.2-3.6 cm. The abdomen of these moths is long and tapering. Adults of both sexes have vestigal mouth parts. In some species, females entirely lack eyes, antennae, and legs. Larvae form characteristic spindle-shaped silken cases covered with bits of leaves, twigs, and other debris. Each larva enlarges its case as it grows. These moths pupate in the larval case after it is attached to a twig with silk. In most species, the female does not leave the case, but attracts males by emitting pheromones from her abdomen. To mate, the male thrusts his abdomen through the open lower end of the case. The female lays her eggs in the case; when they hatch, larvae crawl away to feed and form their own silken cases.",947
Psychidae,family,wikipedia.org,"The caterpillar larvae of Psychidae construct cases out of silk and environmental materials such as sand, soil, lichen, or plant materials. These cases are attached to rocks, trees or fences while resting or during their pupa stage, but are otherwise mobile. The larvae of some species eat lichen, while others prefer green leaves. In many species, the adult females lack wings and are therefore difficult to identify accurately. Case-bearer cases are usually much smaller, flimsier, and consist mainly of silk, while bagworm ""bags"" resemble caddisfly cases in their outward appearance – a mass of (mainly) plant detritus spun together with silk on the inside.
Bagworm cases range in size from less than 1 cm to 15 cm among some tropical species. Each species makes a case particular to its species, making the case more useful to identify the species than the creature itself. Cases among the more primitive species are flat. More specialized species exhibit a greater variety of case size, shape, and composition, usually narrowing on both ends. The attachment substance used to affix the bag to host plant, or structure, can be very strong, sometimes requiring a great deal of force to remove. Body markings are rare. Adult females of many bagworm species are larviform, with only vestigial wings, legs, and mouthparts. In some species, parthenogenesis is known. The adult males of most species are strong fliers with well-developed wings and feathery antennae but survive only long enough to reproduce due to underdeveloped mouthparts that prevent them from feeding. Most male bagworm wings have few of the scales characteristic of most moths, instead having a thin covering of hairs.",1688
