taxon,level,source,description,desc_len
Catabenoides,genus,wikipedia.org,"Catabenoides is a genus of moths of the family Noctuidae. The genus was proposed in 2002 to include five species from the seven that were previously associated with the genus Catabena; it has since expanded to 14 species. It is a New World genus and xerophytic, found throughout the southern United States through Mexico and further south into Bolivia, Paraguay, and northern Argentina.


== Species ==
The following is a partial list of species:

Catabenoides atratus Becker, 2021
Catabenoides bipunctatus Becker, 2021
Catabenoides lazelli Becker & Miller, 2002
Catabenoides seorsa (Todd, 1972)
Catabenoides terens (Walker, 1857)
Catabenoides terminellus (Grote, 1883)
Catabenoides vitrina (Walker, 1857)


== References ==",724
Catabenoides,genus,artfakta.se,,0
Azenia,genus,butterfliesandmoths.org,,0
Azenia,genus,wikipedia.org,"Azenia is a genus of moths of the family Noctuidae.


== Species ==
Azenia edentata (Grote, 1883)
Azenia implora Grote, 1883
Azenia obtusa (Herrich-Schäffer, 1854)
Azenia perflava (Harvey, 1875)
Azenia procida (Druce, 1889) (=Azenia nepotica (Dyar, 1912))
Azenia templetonae Clarke, 1937
Azenia virida (Barnes & McDunnough, 1916)


== References ==
Azenia at Markku Savela's Lepidoptera and Some Other Life Forms
Natural History Museum Lepidoptera genus database",462
Azenia,genus,artfakta.se,,0
Seirocastnia,genus,butterfliesandmoths.org,,0
Seirocastnia,genus,wikipedia.org,"Seirocastnia is a genus of moths of the family Noctuidae. The genus was erected by Augustus Radcliffe Grote in 1866.


== Species ==
Seirocastnia albifascia Joicey & Talbot, 1922
Seirocastnia amalthea Dalman, 1823
Seirocastnia columbina Westwood, 1877
Seirocastnia extensa Jordan, 1908
Seirocastnia inca Hering, 1925
Seirocastnia latimargo Hering, 1925
Seirocastnia magnifica Hering, 1925
Seirocastnia meridiana Schaus, 1896
Seirocastnia nocturna Burmeister, 1879
Seirocastnia panamensis Hampson, 1901
Seirocastnia tribuna Hübner, [1831]
Seirocastnia volupia Druce, 1897


== References ==",589
Seirocastnia,genus,artfakta.se,,0
Neotuerta,genus,butterfliesandmoths.org,,0
Neotuerta,genus,wikipedia.org,"Neotuerta is a genus of moths of the family Noctuidae. The genus was erected by Sergius G. Kiriakoff in 1977.


== Species ==
Neotuerta platensis (Berg, 1882) Argentina, Uruguay, Venezuela
Neotuerta sabulosa (Felder, 1874) California, Mexico, Guatemala, Puerto Rico, Cuba
Neotuerta hemicycla (Hampson, 1904)
Neotuerta collectiora (Todd, 1966) Cuba, Puerto Rico, Florida
Neotuerta lycaon (H. Druce, 1897) Ecuador


== References ==",430
Neotuerta,genus,artfakta.se,,0
Gerra,genus,butterfliesandmoths.org,,0
Gerra,genus,wikipedia.org,,0
Gerra,genus,artfakta.se,,0
Euscirrhopterus,genus,butterfliesandmoths.org,,0
Euscirrhopterus,genus,wikipedia.org,"Euscirrhopterus is a genus of moths of the family Noctuidae.


== Species ==
Euscirrhopterus cosyra Druce, 1896
Euscirrhopterus discifera Hampson, 1901
Euscirrhopterus gloveri Grote & Robinson, 1868
Euscirrhopterus klagesi Jordan, 1908
Euscirrhopterus poeyi Grote, 1866
Euscirrhopterus valkeri Hampson, 1901


== References ==
Euscirrhopterus at Markku Savela's Lepidoptera and Some Other Life Forms
Natural History Museum Lepidoptera genus database",449
Euscirrhopterus,genus,artfakta.se,,0
Erocha,genus,butterfliesandmoths.org,,0
Erocha,genus,wikipedia.org,"Erocha is a genus of moths of the family Noctuidae. The genus was erected by Francis Walker in 1854.


== Species ==


== References ==
Savela, Markku. ""Erocha Walker, 1854"". Lepidoptera and Some Other Life Forms. Retrieved September 30, 2019.
Pitkin, Brian & Jenkins, Paul. ""Search results Family: Noctuidae"". Butterflies and Moths of the World. Natural History Museum, London.",378
Erocha,genus,artfakta.se,,0
Epithisanotia,genus,butterfliesandmoths.org,,0
Epithisanotia,genus,wikipedia.org,"Epithisanotia is a monotypic genus of moths in the family Noctuidae that was erected by Sergius G. Kiriakoff in 1856. Its only species, Epithisanotia sanctaejohannis, was first described by Francis Walker in 1856. It is found in Mexico.


== References ==",255
Epithisanotia,genus,artfakta.se,,0
Darceta,genus,butterfliesandmoths.org,,0
Darceta,genus,wikipedia.org,"Darceta is a genus of moths of the family Noctuidae.


== Species ==
Darceta falcata Druce, 1883
Darceta grandimacula Schaus, 1921
Darceta haenschi Dohrn, 1906
Darceta ophideres Draudt, 1919
Darceta primulina Druce, 1889
Darceta proserpina Stoll, [1782]
Darceta severa Stoll, [1782]


== References ==
Darceta at Markku Savela's Lepidoptera and Some Other Life Forms
Natural History Museum Lepidoptera genus database",416
Darceta,genus,artfakta.se,,0
Alypiodes,genus,butterfliesandmoths.org,,0
Alypiodes,genus,wikipedia.org,"Alypiodes is a genus of moths of the family Noctuidae. Moths in this genus are commonly called forester moths.


== Species ==
Alypiodes bimaculata (Herrich-Schäffer, 1853), Two-spotted forester moth
Alypiodes flavilinguis (Grote, 1883)
Alypiodes geronimo (Barnes, 1900), Geronimo forester
Alypiodes radians (Felder, 1874), Radiant Moth
Alypiodes walkeri (Druce, 1888)


== References ==
Alypiodes at Markku Savela's Lepidoptera and Some Other Life Forms
Natural History Museum Lepidoptera genus database",504
Alypiodes,genus,artfakta.se,,0
Calymniodes,genus,butterfliesandmoths.org,,0
Calymniodes,genus,wikipedia.org,"Calymniodes is a genus of moths of the family Noctuidae. The genus was erected by Paul Dognin in 1907.


== Species ==
Calymniodes acamas (Herrich-Schäffer, [1869]) Venezuela
Calymniodes conchylis (Guenée, 1852) Brazil
Calymniodes pyrostrota Dognin, 1907 Peru
Calymniodes turcica H. Druce, 1908 Peru


== References ==",318
Calymniodes,genus,artfakta.se,,0
Neogalea,genus,butterfliesandmoths.org,,0
Neogalea,genus,wikipedia.org,"The catabena moth or lantana stick moth (Neogalea sunia) is a moth of the family Noctuidae, and the only species in the genus Neogalea. It is found from the southern United States, through the Caribbean (including Guadeloupe and Martinique) to Argentina. Furthermore, it has been introduced in Australia, on Norfolk Island in 1962. Since that time it has increased its range and is now common in Queensland and northern New South Wales. It has also been introduced on Hawaii.
The wingspan is about 33 mm.
The larva feeds on Lantana species.


== References ==
Natural History Museum Lepidoptera genus database


== External links ==
Species info",645
Neogalea,genus,artfakta.se,,0
Metaponpneumata,genus,butterfliesandmoths.org,,0
Metaponpneumata,genus,wikipedia.org,"Metaponpneumata is a monotypic moth genus of the family Noctuidae. Its only species, Metaponpneumata rogenhoferi, is found in Mexico and Puerto Rico. Both the genus and species were first described by Heinrich Benno Möschler in 1890.


== References ==

Lafontaine, J. D. & Schmidt, B. C. (2010). ""Annotated check list of the Noctuoidea (Insecta, Lepidoptera) of North America north of Mexico"". ZooKeys. 40: 1–239. doi:10.3897/zookeys.40.414",441
Metaponpneumata,genus,artfakta.se,,0
Leucosigma,genus,butterfliesandmoths.org,,0
Leucosigma,genus,wikipedia.org,"Leucosigma is a genus of moths of the family Noctuidae. The genus was erected by Herbert Druce in 1908.


== Species ==
Leucosigma albimixta (Schaus, 1911) Costa Rica
Leucosigma chloe (Schaus, 1914) French Guiana, Costa Rica
Leucosigma poolei Goldstein, 2018 Costa Rica
Leucosigma reletiva Dyar, 1914 Panama, Costa Rica
Leucosigma schausi Goldstein, 2018 Costa Rica, Guatemala, Panama, Mexico, Cuba
Leucosigma separata Zerny, 1916
Leucosigma solisae Goldstein, 2018 Costa Rica, Peru
Leucosigma uncifera H. Druce, 1908 Peru, Costa Rica
Leucosigma viridipicta (Dognin, 1910) French Guiana, Peru


== References ==",611
Leucosigma,genus,artfakta.se,,0
Emarginea,genus,butterfliesandmoths.org,,0
Emarginea,genus,wikipedia.org,"Emarginea is a genus of moths of the family Noctuidae. The genus was erected by Achille Guenée in 1852.<


== Species ==
Emarginea anna Schaus, 1911
Emarginea combusta (Walker, [1858])
Emarginea dulcinea Dyar, 1921 (misspelling Emarginea dulcinia)
Emarginea empyra Dyar, 1909
Emarginea gammophora Guenée, 1852
Emarginea minastes Dyar, 1920
Emarginea niphoplaga Druce, 1909
Emarginea nocea Dyar, 1912
Emarginea oleagina (Dognin, 1889)
Emarginea pallida (Smith, 1902)
Emarginea partitella (Maassen, 1890)
Emarginea percara (Morrison, 1875)


== References ==",556
Emarginea,genus,artfakta.se,,0
Dantona,genus,butterfliesandmoths.org,,0
Dantona,genus,wikipedia.org,"Dantona is a genus of moths of the family Noctuidae.


== References ==
Natural History Museum Lepidoptera genus database",121
Dantona,genus,artfakta.se,,0
Acronicta,genus,butterfliesandmoths.org,,0
Acronicta,genus,wikipedia.org,Its eyes are naked and without eyelashes. The proboscis is fully developed. Antennae are simple in both sexes. Thorax and abdomen tuftless. Abdomen with long coarse hair on the dorsal part of proximal segments. Legs spineless. Forewings with non-crenulate cilia. Inner margin slightly lobed towards base.,304
Acronicta,genus,artfakta.se,,0
Trogoblemma,genus,butterfliesandmoths.org,,0
Trogoblemma,genus,wikipedia.org,"Trogoblemma is a genus of moths of the family Noctuidae. The genus was erected by George Hampson in 1910.


== Species ==
Trogoblemma acutalis (Schaus, 1906) Brazil (São Paulo)
Trogoblemma cacodoxica Dyar, 1914 Mexico, Costa Rica
Trogoblemma lilacina Jones, 1915 Brazil (São Paulo)
Trogoblemma lucens Schaus, 1914 French Guiana
Trogoblemma modesta Schaus, 1911 Costa Rica
Trogoblemma sericata Schaus, 1914 French Guiana
Trogoblemma serralis Jones, 1915 Brazil (São Paulo)


== References ==",490
Trogoblemma,genus,artfakta.se,,0
Drobeta,genus,butterfliesandmoths.org,,0
Drobeta,genus,wikipedia.org,"Drobeta is a genus of moths of the family Noctuidae. The genus was erected by Francis Walker in 1858.


== Species ==
Drobeta albicauda (Hampson, 1910)
Drobeta albirufa (Druce, 1909)
Drobeta andrevia (Schaus, 1921)
Drobeta atrisigna (Dognin, 1910)
Drobeta brephus Dyar, 1914
Drobeta bullata Schaus, 1911
Drobeta caliginosa (Schaus, 1911)
Drobeta carneopicta (Hampson, 1910)
Drobeta crepuscula (Schaus, 1921)
Drobeta delectans (Walker, 1857)
Drobeta directa (Walker, 1858)
Drobeta eriopica (Hampson, 1910)
Drobeta esmeralda (Hampson, 1914)
Drobeta esthera (Schaus, 1921)
Drobeta exscendens Walker, 1858
Drobeta flavidorsum (Hampson, 1914)
Drobeta fuscosa (E. D. Jones, 1915/1914)
Drobeta grandis (Schaus, 1911)
Drobeta hermione (Schaus, 1914)
Drobeta ithaca Druce, 1889
Drobeta ligneola (Schaus, 1911)
Drobeta medioplica (Hampson, 1918)
Drobeta melagonia Hampson, 1910
Drobeta melamera (Hampson, 1910)
Drobeta mesoscota (Hampson, 1910)
Drobeta ochriplaga (Hampson, 1910)
Drobeta onerosa (Schaus, 1914)
Drobeta orestes (Schaus, 1914)
Drobeta perplexa (Schaus, 1904)
Drobeta phaeobasis Hampson, 1910
Drobeta poliosema (Hampson, 1914)
Drobeta pulchra (Schaus, 1904)
Drobeta seminigra (Hampson, 1918)
Drobeta thacia (Schaus, 1914)
Drobeta tiresias Druce, 1889
Drobeta tristigma (Dyar, 1914)
Drobeta viridans (Schaus, 1904)


== References ==",1336
Drobeta,genus,artfakta.se,,0
Charoblemma,genus,butterfliesandmoths.org,,0
Charoblemma,genus,wikipedia.org,"Charoblemma is a genus of moths of the family Noctuidae. The genus was erected by Harrison Gray Dyar Jr. in 1914.


== Species ==
Charoblemma discipuncta Hampson, 1910
Charoblemma opisthomela Dyar, 1914 Panama
Charoblemma unilinea Dyar, 1914 Panama


== References ==",267
Charoblemma,genus,artfakta.se,,0
Chalenata,genus,butterfliesandmoths.org,,0
Chalenata,genus,wikipedia.org,"Chalenata is a genus of moths of the family Noctuidae. The genus was erected by Francis Walker in 1864.


== Species ==
Chalenata bilinia (Schaus, 1904) Brazil (São Paulo)
Chalenata fumosa (Butler, 1879) Brazil (Amazonas)
Chalenata lilacina Hampson, 1910 Argentina (Gran Chaco)
Chalenata mesonephele Hampson, 1910 Argentina
Chalenata micaceella Walker, 1864 Brazil (Tefé)
Chalenata noxia Schaus, 1911 Costa Rica
Chalenata quella (Dyar, 1914) Panama
Chalenata ustata Druce, 1909 Colombia
Chalenata ustatina Dyar, 1914 Panama


== References ==",542
Chalenata,genus,artfakta.se,,0
Chalcoecia,genus,butterfliesandmoths.org,,0
Chalcoecia,genus,wikipedia.org,"Chalcoecia is a genus of moths of the family Noctuidae. The genus was erected by George Hampson in 1908.


== Species ==
Chalcoecia emessa H. Druce, 1889
Chalcoecia gloria Schaus, 1911
Chalcoecia harminella Dyar, 1920
Chalcoecia heochroa Dyar, 1914
Chalcoecia patina Dognin, 1922
Chalcoecia patricia Schaus, 1911
Chalcoecia rhodoxantha Dognin, 1908


== References ==",367
Chalcoecia,genus,artfakta.se,,0
Acontia,genus,butterfliesandmoths.org,,0
Acontia,genus,wikipedia.org,"Palpi long, porrect (extending forward) and met by a short sharp frontal tuft. Third joint prominent. Antennae simple. Thorax and abdomen smoothly scaled and tuftless. Forewings with non-crenulate cilia. Veins 7, 8 and 9, 10 stalked. Larva possess four abdominal prolegs.",271
Acontia,genus,artfakta.se,,0
Stigmella,genus,butterfliesandmoths.org,,0
Stigmella,genus,wikipedia.org,,0
Stigmella,genus,artfakta.se,"Släktet omfattar ungefär 320 beskrivna arter i hela världen och enbart i Palearktis finns uppskattningsvis 200. I Sverige finns ungefär 63 arter. Flertalet arter har ett vingspann mellan 4 och 6 mm. En analtofs finns hos många arter men är ibland liten eller saknas hos vissa grupper i släktet. I hanens genitalier har uncus en inbuktning på mitten och aedeagus har cathrema, en taggig cirkulär sklerotisering vid basen på ejakuleringsröret. Hos de Stigmella-arter som finns i Norden saknar aedeagus carina. Hos honan är corpus bursae tydligt längre än bredden på bakkroppssegment 8 och de bakre apofyserna är inte breda, utan långa och smala. Hos flera arter men inte alla har corpus bursae en mikrostruktur (pektinering), dvs. den är helt eller delvis täckt med ett mikroskopiskt mönster av punktformig eller kamliknande struktur som sitter ordnade i korta bågar eller rader.",877
Ozadelpha,genus,butterfliesandmoths.org,,0
Ozadelpha,genus,wikipedia.org,,0
Ozadelpha,genus,artfakta.se,,0
Enteucha,genus,butterfliesandmoths.org,,0
Enteucha,genus,wikipedia.org,"Enteucha is a genus of moths of the family Nepticulidae.


== Species ==


== External links ==
Euteucha  images at  Consortium for the Barcode of Life",151
Enteucha,genus,artfakta.se,"Detta släkte omfattar fyra beskrivna arter, varav endast en förekommer i Europa och Norden. Övriga tre arter förekommer i Amerika. Typiskt för släktet är att uncus i hanens genitalier är trekantig och att aedeagus saknar cathrema som finns hos släktet Stigmella.",262
Acalyptris,genus,butterfliesandmoths.org,,0
Acalyptris,genus,wikipedia.org,"Acalyptris is a genus of moths of the family Nepticulidae.


== Species ==
Acalyptris acontarcha (Meyrick, 1926)
Acalyptris acumenta (Scoble, 1980) 
Acalyptris amazonius Puplesis & Diškus, 2002
Acalyptris arenosus (Falkovitsh, 1986)
Acalyptris argyraspis Puplesis & Diškus, 1995
Acalyptris articulosus Puplesis & Diškus, 2002
Acalyptris auratilis Puplesis & Diškus, 2003
Acalyptris basihastatus Puplesis & Diškus, 2002
Acalyptris bicornutus (Davis, 1978)
Acalyptris bifidus Puplesis & Robinson, 2000
Acalyptris bipinnatellus (Wilkinson, 1979)
Acalyptris bispinata (Scoble, 1980)
Acalyptris bovicorneus Puplesis & Robinson, 2000
Acalyptris brevis Puplesis, 1990
Acalyptris clinomochla (Meyrick, 1934)
Acalyptris combretella (Vári, 1955)
Acalyptris desertellus (Puplesis, 1984)
Acalyptris distaleus (Wilkinson, 1979)
Acalyptris dividua Puplesis & Robinson, 2000
Acalyptris ecuadoriana Puplesis & Diškus, 2002
Acalyptris egidijui Puplesis, 1990
Acalyptris falkovitshi (Puplesis, 1984)
Acalyptris fagarivora (Vári, 1955)
Acalyptris fortis Puplesis & Robinson, 2000
Acalyptris fulva (Scoble, 1980)
Acalyptris fuscofascia (Scoble, 1980)
Acalyptris galinae (Puplesis, 1984)
Acalyptris gielisi Van Nieukerken, 2010
Acalyptris heteranthes (Meyrick, 1926)
Acalyptris hispidus Puplesis & Robinson, 2000
Acalyptris insolentis Puplesis & Diškus, 2002
Acalyptris kizilkumi (Falkovitsh, 1986)
Acalyptris krooni (Scoble, 1980)
Acalyptris krugeri (Vári, 1963) 
Acalyptris lanneivora (Vári, 1955)
Acalyptris lascuevella Puplesis & Robinson, 2000
Acalyptris latipennata (Puplesis & Robinson, 2000)
Acalyptris laxibasis Puplesis & Robinson, 2000
Acalyptris lesbia van Nieukerken & Hull, 2007
Acalyptris limoniastri van Nieukerken & Hull, 2007
Acalyptris limonii Z. & A. Laštůvka, 1998
Acalyptris loranthella (Klimesch, 1937)
Acalyptris lorantivora (Janse, 1948)
Acalyptris lotella Wagner, 1987
Acalyptris lundiensis (Scoble, 1980) 
Acalyptris lvovskyi (Puplesis, 1984)
Acalyptris mariepsensis (Scoble, 1980) 
Acalyptris maritima A. & Z. Laštůvka, 1997
Acalyptris martinheringi Puplesis & Robinson, 2000
Acalyptris melanospila (Meyrick, 1934)
Acalyptris minimella (Rebel, 1924)
Acalyptris molleivora (Scoble, 1980) 
Acalyptris nigripexus Puplesis & Diškus, 2003
Acalyptris novenarius Puplesis & Robinson, 2000
Acalyptris obliquella (Scoble, 1980) 
Acalyptris onorei Puplesis & Diškus, 2002
Acalyptris pallens (Puplesis, 1984)
Acalyptris paradividua Šimkevičiūtė & Stonis, 2009
Acalyptris piculus Puplesis, 1990
Acalyptris pistaciae van Nieukerken & Hull, 2007
Acalyptris platani (Müller-Rutz, 1934)
Acalyptris platygnathos Puplesis & Robinson, 2000
Acalyptris postalatratus (Wilkinson, 1979)
Acalyptris psammophricta Meyrick, 1921
Acalyptris pseudohastatus Puplesis & Diškus, 2002
Acalyptris punctulata (Braun, 1910)
Acalyptris pundaensis (Scoble, 1980) 
Acalyptris pyrenaica A. & Z. Laštůvka, 1993
Acalyptris repeteki (Puplesis, 1984)
Acalyptris rotundus Puplesis & Diškus, 2002
Acalyptris rubiaevora (Scoble, 1980) 
Acalyptris scirpi (Braun, 1925)
Acalyptris sellata (Scoble, 1980)
Acalyptris shafirkanus (Puplesis, 1984)
Acalyptris staticis (Walsingham, 1908)
Acalyptris tenuijuxtus (Davis, 1978)
Acalyptris terrificus Šimkevičiūtė & Stonis, 2009
Acalyptris thoracealbella (Chambers, 1873)
Acalyptris trifidus Puplesis & Robinson, 2000
Acalyptris turcomanicus (Puplesis, 1984)
Acalyptris umdoniensis (Scoble, 1980) 
Acalyptris unicornis Puplesis & Robinson, 2000
Acalyptris vacuolata (Scoble, 1980) 
Acalyptris vannieukerkeni Puplesis, 1994
Acalyptris vepricola (Vári, 1963) 
Acalyptris vittatus (Puplesis, 1984)
Acalyptris vumbaensis (Scoble, 1980)
Acalyptris yucatani Stonis, Remeikis, Diskus & Noreika, 2013
Acalyptris zeyheriae (Scoble, 1980) 


== External links ==
Fauna Europaea
Acalyptris Meyrick: revision of the platani and staticis groups in Europe and the Mediterranean (Lepidoptera: Nepticulidae)",3891
